corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
gdc,mr3k.0,1087,25510,0,1101,9104,0
gdc,mr3k.0,1087,25510,0,9117,25510,0
gdc,mr3k.0,25526,63087,0,25540,34915,0
gdc,mr3k.0,25526,63087,0,34928,45391,0
gdc,mr3k.0,25526,63087,0,45404,57079,0
gdc,mr3k.0,25526,63087,0,57092,63087,0
gdc,mr3k.0,63103,98207,0,63117,73446,0
gdc,mr3k.0,63103,98207,0,73459,85387,0
gdc,mr3k.0,63103,98207,0,85400,98207,0
gdc,mr3k.0,98222,133415,0,98236,108843,0
gdc,mr3k.0,98222,133415,0,108856,115001,0
gdc,mr3k.0,98222,133415,0,115016,120268,0
gdc,mr3k.0,98222,133415,0,120281,129007,0
gdc,mr3k.0,98222,133415,0,129020,133415,0
gdc,mr3k.0,133431,155885,0,133445,136769,0
gdc,mr3k.0,133431,155885,0,136782,142437,0
gdc,mr3k.0,133431,155885,0,142450,150158,0
gdc,mr3k.0,133431,155885,0,150171,155885,0
